代碼",公私立,體制,學校名稱,學院名稱,系所代碼,系所名稱,電話,電話分機,傳真,電子郵件,系所網址
0002,公立,一般大學,國立清華大學,竹師教育學院,01113095,特殊教育學系,03-571-5131,73301,無,spe@my.nthu.edu.tw,https://www.dse.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,竹師教育學院,01115124,華德福教育碩士在職學位學程,03-571-5131,76297,無,waldorfma@gapp.nthu.edu.tw,http://cwemaster.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,竹師教育學院,01121091,幼兒教育學系,03-571-5131,73201,03-526-4014,gdece@my.nthu.edu.tw,https://www.gdece.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,竹師教育學院,01121091,幼兒教育學系,03-571-5131,73201,03-526-4014,gdece@my.nthu.edu.tw,https://www.gdece.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,竹師教育學院,01121091,幼兒教育學系,03-571-5131,73201,03-526-4014,gdece@my.nthu.edu.tw,https://www.gdece.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,竹師教育學院,01131085,數理教育研究所,03-571-5131,78601,03-562-2961,gimse@my.nthu.edu.tw,http://gimse.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,竹師教育學院,01131085,數理教育研究所,03-571-5131,78601,03-562-2961,gimse@my.nthu.edu.tw,http://gimse.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,竹師教育學院,01131105,英語教學系,03-571-5131,76701,03-561-4318,doei96@my.nthu.edu.tw,http://doei.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,竹師教育學院,01131105,英語教學系,03-571-5131,76701,03-561-4318,doei96@my.nthu.edu.tw,http://doei.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,竹師教育學院,01141127,運動科學系,03-571-5131,71501,無,dpe@my.nthu.edu.tw,http://dpe.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,竹師教育學院,01141127,運動科學系,03-571-5131,71501,無,dpe@my.nthu.edu.tw,http://dpe.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,竹師教育學院,01141127,運動科學系,03-571-5131,71501,無,dpe@my.nthu.edu.tw,http://dpe.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,竹師教育學院,01199112,竹師教育學院博士班,03-571-5131,73004,無,pes@my.nthu.edu.tw,https://es.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,竹師教育學院,01199130,竹師教育學院跨領域STEAM教育碩士在職專班,03-571-5131,73004,03-561-9475,ise@my.nthu.edu.tw,http://steam.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,藝術學院,02111136,科技藝術研究所,03-571-5131,78815,無,giat@my.nthu.edu.tw,https://technoart.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,藝術學院,02131098,藝術與設計學系,03-571-5131,72901,無,artist@my.nthu.edu.tw,https://artdesign.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,藝術學院,02131098,藝術與設計學系,03-571-5131,72901,無,artist@my.nthu.edu.tw,https://artdesign.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,藝術學院,02131098,藝術與設計學系,03-571-5131,72901,無,artist@my.nthu.edu.tw,https://artdesign.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,藝術學院,02151096,音樂學系,03-571-5131,73101,03-524-5192,dme@my.nthu.edu.tw,http://music.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,藝術學院,02151096,音樂學系,03-571-5131,73101,03-524-5192,dme@my.nthu.edu.tw,http://music.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,藝術學院,02191113,藝術學院學士班,03-571-5131,78802,無,ipta@my.nthu.edu.tw,http://ipta.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,人文社會學院,02221006,歷史研究所,03-572-7128,34465,03-574-3026,his@my.nthu.edu.tw,https://his.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,人文社會學院,02221006,歷史研究所,03-572-7128,34465,03-574-3026,his@my.nthu.edu.tw,https://his.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,人文社會學院,02222007,人類學研究所,03-574-3022,34530,03-572-2800,ioant@my.nthu.edu.tw,https://www.anth.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,人文社會學院,02222007,人類學研究所,03-574-3022,34530,03-572-2800,ioant@my.nthu.edu.tw,https://www.anth.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,人文社會學院,02231008,哲學研究所,03-572-9336,34338,03-572-9337,philos@my.nthu.edu.tw,http://philos.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,人文社會學院,02231008,哲學研究所,03-572-9336,34338,03-572-9337,philos@my.nthu.edu.tw,http://philos.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,人文社會學院,02299009,亞際文化研究國際碩士學位學程(台灣聯合大學系統),03-574-3023,34329,03-574-3024,apcs@my.nthu.edu.tw,https://iics.nycu.edu.tw/
0002,公立,一般大學,國立清華大學,人文社會學院,02299010,人文社會學院學士班,03-574-2793,34592,03-572-6318,dhss@my.nthu.edu.tw,http://www.dhss.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,人文社會學院,02311002,外國語文學系,03-571-8657,34390,03-571-8977,fl@my.nthu.edu.tw,http://www.fl.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,人文社會學院,02311002,外國語文學系,03-571-8657,34390,03-571-8977,fl@my.nthu.edu.tw,http://www.fl.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,人文社會學院,02321001,台灣文學研究所,03-571-4153,34336,03-571-4113,tai@my.nthu.edu.tw,https://tl.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,人文社會學院,02321001,台灣文學研究所,03-571-4153,34336,03-571-4113,tai@my.nthu.edu.tw,https://tl.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,竹師教育學院,02321101,臺灣語言研究與教學研究所,03-571-5131,73601,03-561-4515,w99002@mail.nd.nthu.edu.tw,http://gitll.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,竹師教育學院,02321101,臺灣語言研究與教學研究所,03-571-5131,73601,03-561-4515,w99002@mail.nd.nthu.edu.tw,http://gitll.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,人文社會學院,02322003,中國文學系,03-571-3677,34340,03-572-5973,cl@my.nthu.edu.tw,https://cl.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,人文社會學院,02322003,中國文學系,03-571-3677,34340,03-572-5973,cl@my.nthu.edu.tw,https://cl.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,人文社會學院,02322003,中國文學系,03-571-3677,34340,03-572-5973,cl@my.nthu.edu.tw,https://cl.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,人文社會學院,02323114,華文文學研究所,03-571-5131,72601,無,sinophone@my.nthu.edu.tw,http://sinophone.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,人文社會學院,02323144,華語文碩士學位學程,03-571-5131,43023,03-574-3024,clcul@my.nthu.edu.tw,https://clcul.site.nthu.edu.tw/app/index.php
0002,公立,一般大學,國立清華大學,人文社會學院,02399005,語言學研究所,03-571-5131,31192,03-572-5994,ling@my.nthu.edu.tw,https://ling.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,人文社會學院,02399005,語言學研究所,03-571-5131,31192,03-572-5994,ling@my.nthu.edu.tw,https://ling.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,科技管理學院,03111011,經濟學系,03-562-8202,無,03-562-9805,econ@my.nthu.edu.tw,http://www.econ.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,科技管理學院,03111011,經濟學系,03-562-8202,無,03-562-9805,econ@my.nthu.edu.tw,http://www.econ.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,科技管理學院,03111011,經濟學系,03-562-8202,無,03-562-9805,econ@my.nthu.edu.tw,http://www.econ.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,台北政經學院,03121139,台北政經學院政治經濟博士班,03-574-3090,無,03-574-3093,tse@my.nthu.edu.tw,https://www.tse.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,台北政經學院,03121139,台北政經學院政治經濟碩士班,03-574-3090,無,03-574-3093,tse@my.nthu.edu.tw,https://www.tse.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,竹師教育學院,03131077,教育心理與諮商學系,03-571-5131,73801,03-525-2205,psy01@my.nthu.edu.tw,http://psy.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,竹師教育學院,03131077,教育心理與諮商學系,03-571-5131,73801,03-525-2205,psy01@my.nthu.edu.tw,http://psy.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,竹師教育學院,03131077,教育心理與諮商學系,03-571-5131,73801,03-525-2205,psy01@my.nthu.edu.tw,http://psy.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,竹師教育學院,03131077,教育心理與諮商學系,03-571-5131,73801,03-525-2205,psy01@my.nthu.edu.tw,http://psy.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,竹師教育學院,03131077,教育心理與諮商學系,03-571-5131,73801,03-525-2205,psy01@my.nthu.edu.tw,http://psy.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,竹師教育學院,03131135,竹師教育學院心理與諮商碩士新加坡境外在職專班,03-571-5131,73003,03-561-9475,spcm@my.nthu.edu.tw,http://spcm.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,人文社會學院,03141012,社會學研究所,03-571-2090,62229,03-575-1917,iosoc@my.nthu.edu.tw,https://iosoc.site.nthu.edu.tw/index.php
0002,公立,一般大學,國立清華大學,人文社會學院,03141012,社會學研究所,03-571-2090,62229,03-575-1917,iosoc@my.nthu.edu.tw,https://iosoc.site.nthu.edu.tw/index.php
0002,公立,一般大學,國立清華大學,人文社會學院,03143013,台灣研究教師在職進修碩士學位班,03-571-5131,34353,03-572-2485,gpts@my.nthu.edu.tw,https://gpts.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,竹師教育學院,03199111,學習科學與科技研究所,03-571-5131,35049,03-574-3042,ils@my.nthu.edu.tw,http://ilst.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,科技管理學院,04121019,科技管理學院財務金融碩士在職專班,03-516-2522,無,03-562-7046,mfb@my.nthu.edu.tw,http://mfb.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,科技管理學院,04121020,計量財務金融學系,03-574-2422,無,03-562-1823,qf@my.nthu.edu.tw,http://www.qf.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,科技管理學院,04121020,計量財務金融學系,03-574-2422,無,03-562-1823,qf@my.nthu.edu.tw,http://www.qf.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,科技管理學院,04121020,計量財務金融學系,03-574-2422,無,03-562-1823,qf@my.nthu.edu.tw,http://www.qf.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,科技管理學院,04131016,經營管理碩士在職專班,03-574-2253,無,03-562-7046,mba@my.nthu.edu.tw,http://mba.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,科技管理學院,04131016,經營管理碩士在職專班,03-574-2253,無,03-562-7046,mba@my.nthu.edu.tw,http://mba.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,科技管理學院,04131018,國際專業管理碩士班,03-516-2105,無,03-561-0141,imba@my.nthu.edu.tw,http://imba.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,科技管理學院,04134014,科技管理學院公共政策與管理碩士在職專班,03-516-2522,無,03-562-7046,mpm@my.nthu.edu.tw,http://mpm.site.nthu.edu.tw/?Lang=zh-tw
0002,公立,一般大學,國立清華大學,科技管理學院,04199017,科技管理研究所,03-574-2948,無,03-562-3770,tm@my.nthu.edu.tw,http://www.tm.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,科技管理學院,04199017,科技管理研究所,03-574-2948,無,03-562-3770,tm@my.nthu.edu.tw,http://www.tm.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,科技管理學院,04199021,科技管理學院高階經營管理亞太地區馬來西亞境外碩士在職專班,03-516-2153,無,無,mtpeng@mx.nthu.edu.tw,http://embaos.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,科技管理學院,04199021,科技管理學院高階經營管理深圳境外碩士在職專班,03-574-2253,無,03-562-7046,mba@my.nthu.edu.tw,http://embaos.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,科技管理學院,04199021,高階經營管理碩士在職專班,03-574-2447,無,03-562-7046,emba@my.nthu.edu.tw,http://emba.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,科技管理學院,04199021,高階經營管理雙聯碩士在職學位學程,03-516-2152,無,03-562-7046,dualemba@my.nthu.edu.tw,https://dualemba.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,科技管理學院,04199022,服務科學研究所,03-516-2116,無,03-561-6345,iss@my.nthu.edu.tw,http://www.iss.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,科技管理學院,04199022,服務科學研究所,03-516-2116,無,03-561-6345,iss@my.nthu.edu.tw,http://www.iss.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,科技管理學院,04199023,科技管理學院學士班,03-516-2102,無,03-562-2306,dmm@my.nthu.edu.tw,http://www.dspmt.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,科技管理學院,04199131,科技管理學院健康政策與經營管理碩士在職專班,03-516-2111,無,03-562-7046,hba@my.nthu.edu.tw,https://hba.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,科技管理學院,04212024,科技法律研究所,03-574-2427,無,03-562-9380,lst@my.nthu.edu.tw,http://www.lst.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,科技管理學院,04212024,科技法律研究所,03-574-2427,無,03-562-9380,lst@my.nthu.edu.tw,http://www.lst.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,生命科學暨醫學院,05121025,生命科學系,03-574-2770,無,03-571-5934,ls@life.nthu.edu.tw,https://dls.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,生命科學暨醫學院,05121026,生物科技研究所,03-574-2745,無,03-571-5934,bt@life.nthu.edu.tw,https://ibt.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,生命科學暨醫學院,05121026,生物科技研究所,03-574-2745,無,03-571-5934,bt@life.nthu.edu.tw,https://ibt.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,生命科學暨醫學院,05121028,分子與細胞生物研究所,03-574-2463,無,03-571-5934,mcb@life.nthu.edu.tw,https://imcb.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,生命科學暨醫學院,05121028,分子與細胞生物研究所,03-574-2463,無,03-571-5934,mcb@life.nthu.edu.tw,https://imcb.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,生命科學暨醫學院,05121029,生技產業博士學位學程,03-574-2463,無,03-571-5934,bi@life.nthu.edu.tw,http://bioindustry.life.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,生命科學暨醫學院,05121030,生物資訊與結構生物研究所,03-574-2745,無,03-571-5934,sb@life.nthu.edu.tw,https://ibs.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,生命科學暨醫學院,05121030,生物資訊與結構生物研究所,03-574-2745,無,03-571-5934,sb@life.nthu.edu.tw,https://ibs.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,生命科學暨醫學院,05121031,生物資訊學國際研究生博士學位學程,03-574-2745,無,03-571-5934,sb@life.nthu.edu.tw,http://tigp.sinica.edu.tw/
0002,公立,一般大學,國立清華大學,生命科學暨醫學院,05121072,分子醫學研究所,03-574-2044,無,03-571-5934,mm@life.nthu.edu.tw,https://imm.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,生命科學暨醫學院,05121072,分子醫學研究所,03-574-2044,無,03-571-5934,mm@life.nthu.edu.tw,https://imm.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,不分院,05121143,藥品與醫材法規科學碩士在職學位學程,03-573-1007,無,無,mdrs@my.nthu.edu.tw,https://radmd.site.nthu.edu.tw/app/index.php
0002,公立,一般大學,國立清華大學,生命科學暨醫學院,05199033,系統神經科學研究所,03-574-2044,無,03-571-5934,sn@life.nthu.edu.tw,https://isn.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,生命科學暨醫學院,05199033,系統神經科學研究所,03-574-2044,無,03-571-5934,sn@life.nthu.edu.tw,https://isn.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,生命科學暨醫學院,05199034,跨領域神經科學博士學位學程(台灣聯合大學系統),03-574-2044,無,03-571-5934,sn@life.nthu.edu.tw,https://cls.site.nthu.edu.tw/p/404-1469-198861.php?Lang=zh-tw
0002,公立,一般大學,國立清華大學,生命科學暨醫學院,05199142,生命科學暨醫學院學士班,03-574-2761,無,03-571-5934,lsip@life.nthu.edu.tw,https://uip.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,原子科學院,05211041,環境科技博士學位學程(台灣聯合大學系統),03-572-5077,無,03-571-8649,ns@my.nthu.edu.tw,https://www.ust.edu.tw/Senate_Integration1.aspx
0002,公立,一般大學,國立清華大學,竹師教育學院,05211102,環境與文化資源學系,03-571-5131,72800,03-525-6802,ecr@my.nthu.edu.tw,http://decr.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,竹師教育學院,05211102,環境與文化資源學系,03-571-5131,72800,03-525-6802,ecr@my.nthu.edu.tw,http://decr.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,原子科學院,05211121,分析與環境科學研究所,03-571-5131,35521,03-571-8649,iaes@my.nthu.edu.tw,http://iaes.site.nthu.edu.tw/
0002,公立,一般大學,國立清華大學,原子科學院,05211121,分析與環境科學研究所,03-571-5131,35521,03-571-8649,iaes@my.nthu.edu.tw,http://iaes.site.nthu.edu.tw/
